pilot,source,pairwise_ca_rmsd
hsf,bioemu,1.5665
hsf,bioemu,1.9907
hsf,bioemu,3.0928
hsf,bioemu,1.7633
hsf,bioemu,1.8086
hsf,bioemu,1.7065
hsf,bioemu,1.7947
hsf,bioemu,1.3387
hsf,bioemu,2.0004
hsf,bioemu,1.6489
hsf,bioemu,1.8014
hsf,bioemu,1.4788
hsf,bioemu,1.5177
hsf,bioemu,3.092
hsf,bioemu,1.9453
hsf,bioemu,1.9207
hsf,bioemu,2.6574
hsf,bioemu,1.7783
hsf,bioemu,1.3802
hsf,bioemu,2.0214
hsf,bioemu,2.9934
hsf,bioemu,1.8382
hsf,bioemu,2.4187
hsf,bioemu,2.2357
hsf,bioemu,1.9132
hsf,bioemu,2.8341
hsf,bioemu,3.1385
hsf,bioemu,2.2699
hsf,bioemu,2.5646
hsf,bioemu,2.1443
hsf,bioemu,2.0669
hsf,bioemu,2.5147
hsf,bioemu,2.2034
hsf,bioemu,1.7505
hsf,bioemu,2.7061
hsf,bioemu,2.409
hsf,bioemu,2.4422
hsf,bioemu,2.8056
hsf,bioemu,2.1984
hsf,bioemu,2.4619
hsf,bioemu,2.6884
hsf,bioemu,2.6363
hsf,bioemu,2.2002
hsf,bioemu,2.3096
hsf,bioemu,3.0696
hsf,bioemu,2.1574
hsf,bioemu,1.933
hsf,bioemu,1.8567
hsf,bioemu,2.1399
hsf,bioemu,2.2796
hsf,bioemu,1.907
hsf,bioemu,1.9301
hsf,bioemu,2.0329
hsf,bioemu,1.6466
hsf,bioemu,2.1425
hsf,bioemu,2.043
hsf,bioemu,1.7022
hsf,bioemu,2.2802
hsf,bioemu,2.0902
hsf,bioemu,1.9407
hsf,bioemu,2.0446
hsf,bioemu,1.8064
hsf,bioemu,1.9709
hsf,bioemu,1.8323
hsf,bioemu,2.1864
hsf,bioemu,1.9614
hsf,bioemu,1.7318
hsf,bioemu,2.126
hsf,bioemu,1.3339
hsf,bioemu,1.8056
hsf,bioemu,1.932
hsf,bioemu,2.9186
hsf,bioemu,1.7185
hsf,bioemu,1.9665
hsf,bioemu,2.2118
hsf,bioemu,1.7723
hsf,bioemu,1.5637
hsf,bioemu,1.9135
hsf,bioemu,1.9247
hsf,bioemu,1.9221
hsf,bioemu,1.7937
hsf,bioemu,1.448
hsf,bioemu,2.8623
hsf,bioemu,1.8652
hsf,bioemu,1.6659
hsf,bioemu,2.5576
hsf,bioemu,2.0448
hsf,bioemu,1.8346
hsf,bioemu,1.7985
hsf,bioemu,2.844
hsf,bioemu,1.8379
hsf,bioemu,1.7083
hsf,bioemu,2.735
hsf,bioemu,1.2909
hsf,bioemu,1.6074
hsf,bioemu,1.8188
hsf,bioemu,1.5014
hsf,bioemu,1.6053
hsf,bioemu,1.3441
hsf,bioemu,1.5746
hsf,bioemu,1.5455
hsf,bioemu,1.3761
hsf,bioemu,1.2724
hsf,bioemu,2.5622
hsf,bioemu,1.6467
hsf,bioemu,1.4151
hsf,bioemu,2.3169
hsf,bioemu,1.5925
hsf,bioemu,1.6912
hsf,bioemu,1.5059
hsf,bioemu,2.4344
hsf,bioemu,2.2445
hsf,bioemu,3.2276
hsf,bioemu,1.853
hsf,bioemu,2.1595
hsf,bioemu,1.563
hsf,bioemu,1.5801
hsf,bioemu,1.6084
hsf,bioemu,2.0025
hsf,bioemu,1.4644
hsf,bioemu,2.3472
hsf,bioemu,1.9139
hsf,bioemu,1.8598
hsf,bioemu,2.9365
hsf,bioemu,2.0622
hsf,bioemu,2.0696
hsf,bioemu,2.5459
hsf,bioemu,2.0291
hsf,bioemu,1.4372
hsf,bioemu,1.988
hsf,bioemu,3.0864
hsf,bioemu,2.3661
hsf,bioemu,1.494
hsf,bioemu,1.6392
hsf,bioemu,2.183
hsf,bioemu,1.6791
hsf,bioemu,1.7382
hsf,bioemu,1.9851
hsf,bioemu,1.9436
hsf,bioemu,1.7138
hsf,bioemu,1.8796
hsf,bioemu,1.4879
hsf,bioemu,2.2598
hsf,bioemu,1.9363
hsf,bioemu,1.4201
hsf,bioemu,2.3361
hsf,bioemu,1.8697
hsf,bioemu,1.6564
hsf,bioemu,1.5243
hsf,bioemu,2.1472
hsf,bioemu,2.6007
hsf,bioemu,2.4075
hsf,bioemu,3.2192
hsf,bioemu,2.6304
hsf,bioemu,2.9434
hsf,bioemu,2.6387
hsf,bioemu,2.7286
hsf,bioemu,2.4894
hsf,bioemu,2.7806
hsf,bioemu,2.5229
hsf,bioemu,2.0531
hsf,bioemu,2.2171
hsf,bioemu,2.5116
hsf,bioemu,2.2042
hsf,bioemu,2.8408
hsf,bioemu,2.8761
hsf,bioemu,2.2729
hsf,bioemu,1.6563
hsf,bioemu,1.4532
hsf,bioemu,1.9853
hsf,bioemu,1.5635
hsf,bioemu,1.5044
hsf,bioemu,1.4407
hsf,bioemu,1.4561
hsf,bioemu,1.3161
hsf,bioemu,1.5842
hsf,bioemu,1.3922
hsf,bioemu,2.5324
hsf,bioemu,1.5821
hsf,bioemu,1.4883
hsf,bioemu,2.227
hsf,bioemu,1.5547
hsf,bioemu,1.5119
hsf,bioemu,1.5645
hsf,bioemu,2.2885
hsf,bioemu,2.0687
hsf,bioemu,1.799
hsf,bioemu,1.6396
hsf,bioemu,1.6983
hsf,bioemu,1.6605
hsf,bioemu,1.4343
hsf,bioemu,1.5207
hsf,bioemu,1.3946
hsf,bioemu,2.3622
hsf,bioemu,1.3925
hsf,bioemu,1.7306
hsf,bioemu,1.9743
hsf,bioemu,1.4204
hsf,bioemu,1.7147
hsf,bioemu,1.4571
hsf,bioemu,2.0296
hsf,bioemu,1.459
hsf,bioemu,1.8838
hsf,bioemu,1.8979
hsf,bioemu,1.4566
hsf,bioemu,2.2875
hsf,bioemu,1.768
hsf,bioemu,1.7534
hsf,bioemu,2.8676
hsf,bioemu,1.9992
hsf,bioemu,2.0214
hsf,bioemu,2.7244
hsf,bioemu,2.0329
hsf,bioemu,1.7251
hsf,bioemu,1.9459
hsf,bioemu,2.9797
hsf,bioemu,1.5784
hsf,bioemu,1.5305
hsf,bioemu,1.2687
hsf,bioemu,1.9083
hsf,bioemu,1.8153
hsf,bioemu,1.4423
hsf,bioemu,2.5251
hsf,bioemu,1.7782
hsf,bioemu,1.2641
hsf,bioemu,2.4099
hsf,bioemu,1.9103
hsf,bioemu,1.6746
hsf,bioemu,1.6248
hsf,bioemu,2.4323
hsf,bioemu,1.8962
hsf,bioemu,1.8025
hsf,bioemu,1.7367
hsf,bioemu,1.4447
hsf,bioemu,1.369
hsf,bioemu,2.9184
hsf,bioemu,1.7162
hsf,bioemu,1.8246
hsf,bioemu,2.3422
hsf,bioemu,1.6338
hsf,bioemu,1.3225
hsf,bioemu,1.8505
hsf,bioemu,2.7812
hsf,bioemu,1.478
hsf,bioemu,1.5934
hsf,bioemu,1.6494
hsf,bioemu,1.6491
hsf,bioemu,2.613
hsf,bioemu,1.6159
hsf,bioemu,1.5331
hsf,bioemu,2.3484
hsf,bioemu,1.8264
hsf,bioemu,1.9857
hsf,bioemu,1.8125
hsf,bioemu,2.2545
hsf,bioemu,1.8203
hsf,bioemu,1.7875
hsf,bioemu,1.5985
hsf,bioemu,2.5619
hsf,bioemu,1.6653
hsf,bioemu,1.5947
hsf,bioemu,2.4372
hsf,bioemu,1.8294
hsf,bioemu,1.588
hsf,bioemu,1.64
hsf,bioemu,2.4842
hsf,bioemu,1.5422
hsf,bioemu,1.45
hsf,bioemu,2.7584
hsf,bioemu,1.5406
hsf,bioemu,1.7347
hsf,bioemu,2.3206
hsf,bioemu,1.5847
hsf,bioemu,1.8649
hsf,bioemu,1.8558
hsf,bioemu,2.2994
hsf,bioemu,1.3194
hsf,bioemu,2.5913
hsf,bioemu,1.4359
hsf,bioemu,1.9275
hsf,bioemu,2.0641
hsf,bioemu,1.4486
hsf,bioemu,1.7353
hsf,bioemu,1.7399
hsf,bioemu,2.4712
hsf,bioemu,2.5003
hsf,bioemu,1.346
hsf,bioemu,1.5567
hsf,bioemu,2.2372
hsf,bioemu,1.4749
hsf,bioemu,1.569
hsf,bioemu,1.4649
hsf,bioemu,2.4077
hsf,bioemu,2.3362
hsf,bioemu,2.3782
hsf,bioemu,1.8733
hsf,bioemu,2.8
hsf,bioemu,2.7547
hsf,bioemu,1.939
hsf,bioemu,1.5422
hsf,bioemu,1.9874
hsf,bioemu,1.8999
hsf,bioemu,1.5339
hsf,bioemu,1.8499
hsf,bioemu,1.6002
hsf,bioemu,2.1355
hsf,bioemu,2.4883
hsf,bioemu,2.0273
hsf,bioemu,1.9279
hsf,bioemu,1.6857
hsf,bioemu,2.2646
hsf,bioemu,2.2679
hsf,bioemu,2.3924
hsf,bioemu,1.9326
hsf,bioemu,1.783
hsf,bioemu,1.7477
hsf,bioemu,1.889
hsf,bioemu,2.5757
hsf,bioemu,1.7304
hsf,bioemu,2.8062
hsf,bioemu,1.9049
hsf,af3,0.3045
hsf,af3,0.2901
hsf,af3,0.4683
hsf,af3,0.4808
hsf,af3,0.3386
hsf,af3,0.5805
hsf,af3,0.4807
hsf,af3,0.34
hsf,af3,0.3909
hsf,af3,0.4085
hsf,af3,0.5084
hsf,af3,0.4174
hsf,af3,0.4083
hsf,af3,0.4081
hsf,af3,0.3818
hsf,af3,0.1925
hsf,af3,0.2893
hsf,af3,0.3732
hsf,af3,0.467
hsf,af3,0.2708
hsf,af3,0.5379
hsf,af3,0.4451
hsf,af3,0.4122
hsf,af3,0.3704
hsf,af3,0.4788
hsf,af3,0.3562
hsf,af3,0.5852
hsf,af3,0.4448
hsf,af3,0.5064
hsf,af3,0.4542
hsf,af3,0.4398
hsf,af3,0.4979
hsf,af3,0.1608
hsf,af3,0.438
hsf,af3,0.4083
hsf,af3,0.4878
hsf,af3,0.44
hsf,af3,0.3682
hsf,af3,0.2816
hsf,af3,0.4184
hsf,af3,0.3838
hsf,af3,0.3615
hsf,af3,0.4061
hsf,af3,0.3838
hsf,af3,0.2853
irf,bioemu,3.4861
irf,bioemu,2.6474
irf,bioemu,3.4852
irf,bioemu,3.6031
irf,bioemu,2.9319
irf,bioemu,3.0326
irf,bioemu,3.6301
irf,bioemu,3.7542
irf,bioemu,2.8146
irf,bioemu,2.6243
irf,bioemu,2.8489
irf,bioemu,3.3262
irf,bioemu,2.8347
irf,bioemu,3.4774
irf,bioemu,2.6325
irf,bioemu,3.7526
irf,bioemu,4.2834
irf,bioemu,2.8695
irf,bioemu,3.0182
irf,bioemu,2.6603
irf,bioemu,4.2608
irf,bioemu,2.9337
irf,bioemu,2.5154
irf,bioemu,2.5215
irf,bioemu,2.5165
irf,bioemu,2.7957
irf,bioemu,2.9538
irf,bioemu,3.8298
irf,bioemu,3.3287
irf,bioemu,4.2657
irf,bioemu,4.69
irf,bioemu,5.1354
irf,bioemu,2.7815
irf,bioemu,2.7337
irf,bioemu,3.3327
irf,bioemu,3.5194
irf,bioemu,3.096
irf,bioemu,2.68
irf,bioemu,4.9356
irf,bioemu,3.1307
irf,bioemu,3.5603
irf,bioemu,2.5158
irf,bioemu,3.3646
irf,bioemu,2.7905
irf,bioemu,3.9356
irf,bioemu,3.9366
irf,bioemu,3.0532
irf,bioemu,2.8615
irf,bioemu,2.4862
irf,bioemu,4.3003
irf,bioemu,3.0719
irf,bioemu,2.7121
irf,bioemu,2.8436
irf,bioemu,2.3842
irf,bioemu,2.6603
irf,bioemu,2.7191
irf,bioemu,3.2239
irf,bioemu,2.9031
irf,bioemu,3.2573
irf,bioemu,4.5756
irf,bioemu,3.0155
irf,bioemu,3.2271
irf,bioemu,3.2399
irf,bioemu,2.6621
irf,bioemu,3.0378
irf,bioemu,3.1514
irf,bioemu,2.9414
irf,bioemu,3.7351
irf,bioemu,3.0524
irf,bioemu,2.9623
irf,bioemu,3.3355
irf,bioemu,2.7023
irf,bioemu,3.972
irf,bioemu,2.8132
irf,bioemu,2.6767
irf,bioemu,3.2255
irf,bioemu,3.1558
irf,bioemu,2.6686
irf,bioemu,2.7507
irf,bioemu,3.9735
irf,bioemu,2.3457
irf,bioemu,5.9088
irf,bioemu,4.0282
irf,bioemu,3.2986
irf,bioemu,3.8255
irf,bioemu,3.091
irf,bioemu,2.672
irf,bioemu,3.9658
irf,bioemu,2.4293
irf,bioemu,3.4888
irf,bioemu,2.7109
irf,bioemu,2.8947
irf,bioemu,3.6365
irf,bioemu,2.8519
irf,bioemu,2.6593
irf,bioemu,2.932
irf,bioemu,2.2756
irf,bioemu,2.6405
irf,bioemu,2.696
irf,bioemu,2.5016
irf,bioemu,2.8414
irf,bioemu,2.4324
irf,bioemu,2.8278
irf,bioemu,2.791
irf,bioemu,3.0459
irf,bioemu,3.2491
irf,bioemu,2.9965
irf,bioemu,2.8305
irf,bioemu,3.455
irf,bioemu,4.5788
irf,bioemu,3.1258
irf,bioemu,2.9648
irf,bioemu,2.3364
irf,bioemu,3.5474
irf,bioemu,1.8873
irf,bioemu,2.599
irf,bioemu,2.4844
irf,bioemu,2.4571
irf,bioemu,2.7573
irf,bioemu,3.0634
irf,bioemu,3.2453
irf,bioemu,3.0121
irf,bioemu,4.697
irf,bioemu,4.7745
irf,bioemu,5.1368
irf,bioemu,2.5972
irf,bioemu,2.5893
irf,bioemu,3.3329
irf,bioemu,3.3888
irf,bioemu,3.724
irf,bioemu,2.8436
irf,bioemu,4.9576
irf,bioemu,3.2008
irf,bioemu,3.0694
irf,bioemu,2.676
irf,bioemu,1.8002
irf,bioemu,2.8576
irf,bioemu,3.8569
irf,bioemu,4.1116
irf,bioemu,3.2607
irf,bioemu,2.9275
irf,bioemu,3.0784
irf,bioemu,4.4815
irf,bioemu,3.1603
irf,bioemu,2.7165
irf,bioemu,2.5903
irf,bioemu,2.8879
irf,bioemu,2.8957
irf,bioemu,2.6495
irf,bioemu,3.1511
irf,bioemu,3.3975
irf,bioemu,3.7146
irf,bioemu,3.7146
irf,bioemu,3.0909
irf,bioemu,2.4227
irf,bioemu,3.0782
irf,bioemu,3.3534
irf,bioemu,2.642
irf,bioemu,3.1058
irf,bioemu,2.864
irf,bioemu,2.1854
irf,bioemu,2.9568
irf,bioemu,2.8923
irf,bioemu,2.98
irf,bioemu,2.9829
irf,bioemu,3.7795
irf,bioemu,2.4771
irf,bioemu,2.8916
irf,bioemu,3.364
irf,bioemu,3.5894
irf,bioemu,2.9879
irf,bioemu,3.0001
irf,bioemu,3.6227
irf,bioemu,2.4609
irf,bioemu,5.2766
irf,bioemu,4.0227
irf,bioemu,3.0147
irf,bioemu,3.6426
irf,bioemu,3.1764
irf,bioemu,2.9778
irf,bioemu,3.8763
irf,bioemu,2.5616
irf,bioemu,2.8033
irf,bioemu,3.4181
irf,bioemu,2.031
irf,bioemu,4.0267
irf,bioemu,2.9877
irf,bioemu,2.6462
irf,bioemu,3.1933
irf,bioemu,1.4274
irf,bioemu,2.1897
irf,bioemu,2.9124
irf,bioemu,2.9565
irf,bioemu,1.7539
irf,bioemu,1.1412
irf,bioemu,2.0633
irf,bioemu,2.0745
irf,bioemu,1.8257
irf,bioemu,2.6569
irf,bioemu,1.6247
irf,bioemu,2.57
irf,bioemu,4.4906
irf,bioemu,1.9623
irf,bioemu,2.5171
irf,bioemu,1.5146
irf,bioemu,2.8069
irf,bioemu,2.0759
irf,bioemu,1.3528
irf,bioemu,1.2374
irf,bioemu,1.3499
irf,bioemu,1.3623
irf,bioemu,2.1808
irf,bioemu,2.5079
irf,bioemu,2.8341
irf,bioemu,3.3971
irf,bioemu,4.2894
irf,bioemu,4.792
irf,bioemu,1.8851
irf,bioemu,1.6056
irf,bioemu,2.7631
irf,bioemu,2.3796
irf,bioemu,3.1803
irf,bioemu,1.0345
irf,bioemu,4.7289
irf,bioemu,2.9858
irf,bioemu,2.6152
irf,bioemu,1.3994
irf,bioemu,2.5695
irf,bioemu,2.1333
irf,bioemu,2.9902
irf,bioemu,3.5209
irf,bioemu,2.5981
irf,bioemu,1.8476
irf,bioemu,1.8583
irf,bioemu,3.9697
irf,bioemu,1.9478
irf,bioemu,1.2274
irf,bioemu,2.2932
irf,bioemu,1.5896
irf,bioemu,2.0997
irf,bioemu,1.6933
irf,bioemu,2.045
irf,bioemu,1.8464
irf,bioemu,2.4355
irf,bioemu,4.128
irf,bioemu,1.5829
irf,bioemu,1.7222
irf,bioemu,2.562
irf,bioemu,2.1538
irf,bioemu,2.1194
irf,bioemu,2.8476
irf,bioemu,1.7161
irf,bioemu,3.101
irf,bioemu,2.2142
irf,bioemu,1.9636
irf,bioemu,2.685
irf,bioemu,1.7136
irf,bioemu,2.5347
irf,bioemu,1.9099
irf,bioemu,1.8678
irf,bioemu,2.5968
irf,bioemu,2.2122
irf,bioemu,1.5884
irf,bioemu,1.2661
irf,bioemu,2.4899
irf,bioemu,1.6452
irf,bioemu,5.0511
irf,bioemu,4.0498
irf,bioemu,3.0526
irf,bioemu,2.829
irf,bioemu,2.3419
irf,bioemu,1.8637
irf,bioemu,3.1667
irf,bioemu,1.3915
irf,bioemu,2.0338
irf,bioemu,2.6354
irf,bioemu,2.2935
irf,bioemu,3.1634
irf,bioemu,1.8448
irf,bioemu,3.3987
irf,bioemu,2.5726
irf,bioemu,3.0238
irf,bioemu,3.2782
irf,bioemu,2.9888
irf,bioemu,2.7677
irf,bioemu,2.489
irf,bioemu,2.625
irf,bioemu,3.2397
irf,bioemu,2.7382
irf,bioemu,3.2821
irf,bioemu,3.0163
irf,bioemu,3.5557
irf,bioemu,4.7116
irf,bioemu,3.3003
irf,bioemu,2.2669
irf,bioemu,2.2864
irf,bioemu,3.8596
irf,bioemu,2.6715
irf,bioemu,2.5915
irf,bioemu,2.6653
irf,bioemu,2.4707
irf,bioemu,2.5205
irf,bioemu,2.9158
irf,bioemu,3.5521
irf,bioemu,2.5666
irf,bioemu,3.7039
irf,bioemu,5.214
irf,bioemu,5.1731
irf,bioemu,3.0108
irf,bioemu,2.7602
irf,bioemu,3.2426
irf,bioemu,3.8815
irf,bioemu,3.399
irf,bioemu,2.5829
irf,bioemu,5.0494
irf,bioemu,3.2546
irf,bioemu,3.1699
irf,bioemu,2.7196
irf,bioemu,3.1108
irf,bioemu,2.5804
irf,bioemu,3.7533
irf,bioemu,4.5871
irf,bioemu,2.5174
irf,bioemu,3.2645
irf,bioemu,2.8278
irf,bioemu,3.9445
irf,bioemu,2.6925
irf,bioemu,2.813
irf,bioemu,2.5643
irf,bioemu,2.7497
irf,bioemu,2.4739
irf,bioemu,3.074
irf,bioemu,2.7333
irf,bioemu,2.8422
irf,bioemu,3.198
irf,bioemu,3.9861
irf,bioemu,2.7885
irf,bioemu,2.5764
irf,bioemu,3.2843
irf,bioemu,3.2152
irf,bioemu,2.9655
irf,bioemu,2.4071
irf,bioemu,2.9142
irf,bioemu,3.5315
irf,bioemu,2.349
irf,bioemu,2.5288
irf,bioemu,2.6893
irf,bioemu,2.7125
irf,bioemu,3.3479
irf,bioemu,2.5315
irf,bioemu,2.7822
irf,bioemu,3.3564
irf,bioemu,3.2728
irf,bioemu,2.5608
irf,bioemu,2.638
irf,bioemu,3.7455
irf,bioemu,2.3342
irf,bioemu,4.4222
irf,bioemu,3.6818
irf,bioemu,3.489
irf,bioemu,4.2295
irf,bioemu,2.8619
irf,bioemu,3.2954
irf,bioemu,3.3468
irf,bioemu,2.3892
irf,bioemu,2.7488
irf,bioemu,3.1056
irf,bioemu,3.0088
irf,bioemu,2.9688
irf,bioemu,3.0327
irf,bioemu,3.0442
irf,bioemu,2.9586
irf,bioemu,3.6974
irf,bioemu,3.4834
irf,bioemu,3.007
irf,bioemu,3.1874
irf,bioemu,3.103
irf,bioemu,3.4551
irf,bioemu,3.6596
irf,bioemu,3.1883
irf,bioemu,3.1872
irf,bioemu,4.1548
irf,bioemu,4.7493
irf,bioemu,3.5074
irf,bioemu,3.0721
irf,bioemu,2.8337
irf,bioemu,4.5148
irf,bioemu,2.7525
irf,bioemu,3.1025
irf,bioemu,3.005
irf,bioemu,3.1951
irf,bioemu,3.1453
irf,bioemu,3.3337
irf,bioemu,3.9485
irf,bioemu,3.5763
irf,bioemu,5.0517
irf,bioemu,4.8431
irf,bioemu,5.7128
irf,bioemu,3.4432
irf,bioemu,3.3772
irf,bioemu,4.168
irf,bioemu,3.5802
irf,bioemu,4.2748
irf,bioemu,3.3665
irf,bioemu,5.3434
irf,bioemu,3.7832
irf,bioemu,3.5574
irf,bioemu,3.103
irf,bioemu,2.6876
irf,bioemu,3.3984
irf,bioemu,4.3212
irf,bioemu,4.5581
irf,bioemu,3.9533
irf,bioemu,3.4672
irf,bioemu,3.5695
irf,bioemu,4.8841
irf,bioemu,3.6027
irf,bioemu,3.3615
irf,bioemu,3.331
irf,bioemu,3.3215
irf,bioemu,3.35
irf,bioemu,2.9757
irf,bioemu,3.8117
irf,bioemu,3.6343
irf,bioemu,4.1124
irf,bioemu,3.8521
irf,bioemu,3.3948
irf,bioemu,3.255
irf,bioemu,3.95
irf,bioemu,3.8688
irf,bioemu,3.1374
irf,bioemu,3.4576
irf,bioemu,3.3894
irf,bioemu,2.8968
irf,bioemu,3.5138
irf,bioemu,3.7691
irf,bioemu,3.6343
irf,bioemu,3.4385
irf,bioemu,4.5446
irf,bioemu,3.1775
irf,bioemu,3.4228
irf,bioemu,3.4992
irf,bioemu,4.2708
irf,bioemu,3.4369
irf,bioemu,3.5862
irf,bioemu,4.0312
irf,bioemu,2.7422
irf,bioemu,6.2583
irf,bioemu,4.5496
irf,bioemu,3.2106
irf,bioemu,4.0269
irf,bioemu,3.6571
irf,bioemu,3.3628
irf,bioemu,4.431
irf,bioemu,2.9293
irf,bioemu,3.8395
irf,bioemu,4.0892
irf,bioemu,2.5047
irf,bioemu,4.3099
irf,bioemu,3.4317
irf,bioemu,2.0216
irf,bioemu,3.0371
irf,bioemu,2.8355
irf,bioemu,2.0485
irf,bioemu,1.7206
irf,bioemu,1.8521
irf,bioemu,2.5368
irf,bioemu,2.1092
irf,bioemu,2.5836
irf,bioemu,1.9221
irf,bioemu,2.8207
irf,bioemu,4.2739
irf,bioemu,2.4491
irf,bioemu,2.3981
irf,bioemu,1.5057
irf,bioemu,3.0111
irf,bioemu,1.9514
irf,bioemu,1.6354
irf,bioemu,1.6529
irf,bioemu,1.7388
irf,bioemu,1.4744
irf,bioemu,2.4618
irf,bioemu,2.6825
irf,bioemu,2.7142
irf,bioemu,3.5809
irf,bioemu,4.7096
irf,bioemu,4.4589
irf,bioemu,2.1171
irf,bioemu,2.1109
irf,bioemu,2.855
irf,bioemu,2.41
irf,bioemu,3.0172
irf,bioemu,1.5262
irf,bioemu,4.8091
irf,bioemu,3.1093
irf,bioemu,2.5352
irf,bioemu,1.9178
irf,bioemu,2.627
irf,bioemu,2.4309
irf,bioemu,2.8266
irf,bioemu,3.9206
irf,bioemu,2.8628
irf,bioemu,1.9259
irf,bioemu,2.1452
irf,bioemu,3.9874
irf,bioemu,2.1804
irf,bioemu,1.7034
irf,bioemu,2.3063
irf,bioemu,2.0121
irf,bioemu,2.0025
irf,bioemu,2.1923
irf,bioemu,2.4061
irf,bioemu,2.0837
irf,bioemu,2.8255
irf,bioemu,3.8163
irf,bioemu,2.0269
irf,bioemu,1.9882
irf,bioemu,2.4929
irf,bioemu,2.4984
irf,bioemu,2.2981
irf,bioemu,2.9293
irf,bioemu,1.7598
irf,bioemu,3.0361
irf,bioemu,2.1733
irf,bioemu,2.4103
irf,bioemu,2.495
irf,bioemu,2.1279
irf,bioemu,2.52
irf,bioemu,2.124
irf,bioemu,2.3308
irf,bioemu,2.5208
irf,bioemu,2.7709
irf,bioemu,2.029
irf,bioemu,1.711
irf,bioemu,2.7562
irf,bioemu,1.7141
irf,bioemu,5.1146
irf,bioemu,4.0122
irf,bioemu,3.1582
irf,bioemu,3.1168
irf,bioemu,2.5228
irf,bioemu,2.1815
irf,bioemu,3.2164
irf,bioemu,1.6191
irf,bioemu,2.2194
irf,bioemu,2.7856
irf,bioemu,2.4693
irf,bioemu,3.0004
irf,bioemu,2.0512
irf,bioemu,3.1972
irf,bioemu,3.2391
irf,bioemu,2.4203
irf,bioemu,2.3914
irf,bioemu,2.5064
irf,bioemu,2.7764
irf,bioemu,2.7607
irf,bioemu,2.9642
irf,bioemu,2.2567
irf,bioemu,3.3383
irf,bioemu,4.4296
irf,bioemu,2.5495
irf,bioemu,2.9096
irf,bioemu,2.1098
irf,bioemu,3.4118
irf,bioemu,2.3169
irf,bioemu,1.9831
irf,bioemu,2.2111
irf,bioemu,2.2062
irf,bioemu,2.4505
irf,bioemu,2.5463
irf,bioemu,3.1682
irf,bioemu,3.189
irf,bioemu,4.3127
irf,bioemu,4.5747
irf,bioemu,5.1429
irf,bioemu,2.3805
irf,bioemu,2.4418
irf,bioemu,3.1625
irf,bioemu,2.7442
irf,bioemu,3.3642
irf,bioemu,2.1731
irf,bioemu,4.9331
irf,bioemu,3.1215
irf,bioemu,3.2869
irf,bioemu,2.1158
irf,bioemu,2.633
irf,bioemu,2.6151
irf,bioemu,3.1703
irf,bioemu,3.9835
irf,bioemu,3.3146
irf,bioemu,2.598
irf,bioemu,2.4785
irf,bioemu,4.3746
irf,bioemu,2.6388
irf,bioemu,2.4181
irf,bioemu,2.7704
irf,bioemu,2.4095
irf,bioemu,2.6252
irf,bioemu,2.0529
irf,bioemu,2.9559
irf,bioemu,2.6367
irf,bioemu,3.1501
irf,bioemu,3.6535
irf,bioemu,2.6268
irf,bioemu,2.5738
irf,bioemu,3.0945
irf,bioemu,2.7399
irf,bioemu,2.624
irf,bioemu,3.1654
irf,bioemu,2.146
irf,bioemu,3.1072
irf,bioemu,2.855
irf,bioemu,2.7351
irf,bioemu,3.0358
irf,bioemu,2.6192
irf,bioemu,2.9733
irf,bioemu,2.4612
irf,bioemu,2.557
irf,bioemu,3.0871
irf,bioemu,3.2316
irf,bioemu,2.6876
irf,bioemu,2.4737
irf,bioemu,3.2088
irf,bioemu,2.1208
irf,bioemu,5.8056
irf,bioemu,4.3617
irf,bioemu,3.2122
irf,bioemu,3.1762
irf,bioemu,2.8213
irf,bioemu,2.5106
irf,bioemu,3.6926
irf,bioemu,2.0749
irf,bioemu,2.9219
irf,bioemu,3.1647
irf,bioemu,2.5316
irf,bioemu,3.7355
irf,bioemu,2.5132
irf,bioemu,3.0926
irf,bioemu,2.7968
irf,bioemu,3.0811
irf,bioemu,2.6228
irf,bioemu,3.0682
irf,bioemu,3.5203
irf,bioemu,2.83
irf,bioemu,2.7015
irf,bioemu,3.2451
irf,bioemu,4.1225
irf,bioemu,3.2114
irf,bioemu,3.458
irf,bioemu,2.7084
irf,bioemu,2.9715
irf,bioemu,2.6135
irf,bioemu,2.9475
irf,bioemu,2.7092
irf,bioemu,2.4152
irf,bioemu,2.9974
irf,bioemu,3.0337
irf,bioemu,3.1816
irf,bioemu,3.1183
irf,bioemu,4.3692
irf,bioemu,4.3053
irf,bioemu,4.6206
irf,bioemu,2.4775
irf,bioemu,2.652
irf,bioemu,2.8851
irf,bioemu,3.5663
irf,bioemu,3.3756
irf,bioemu,2.9122
irf,bioemu,5.5776
irf,bioemu,2.9697
irf,bioemu,2.7049
irf,bioemu,2.8851
irf,bioemu,2.4046
irf,bioemu,2.6708
irf,bioemu,3.7636
irf,bioemu,3.9703
irf,bioemu,3.5308
irf,bioemu,3.1495
irf,bioemu,2.9948
irf,bioemu,4.2585
irf,bioemu,3.4276
irf,bioemu,2.69
irf,bioemu,3.2116
irf,bioemu,2.6771
irf,bioemu,2.9703
irf,bioemu,3.0946
irf,bioemu,2.9657
irf,bioemu,3.5342
irf,bioemu,3.8194
irf,bioemu,4.5643
irf,bioemu,3.5545
irf,bioemu,3.0225
irf,bioemu,2.761
irf,bioemu,3.2593
irf,bioemu,2.8973
irf,bioemu,3.7361
